age,moment,sim_value,label,n_individuals,sim_time,benchmark_value,simulation_error,education,n_data,data_value,data_se,denominator_note,simulation_error_to_data_se
74,work_work,0.051439332795265,N=25000,25000,4.371412992477417,0.0519535312438696,0.0005141984486046053,udd1,27541,0.0861905835,0.0016910944814589534,Approximate: uses total age-cell frequency,0.30406251941700635
75,work_work,0.04240872662511131,N=25000,25000,4.371412992477417,0.04049945907210381,0.0019092675530075001,udd1,27329,0.078566939,0.0016275709947572911,Approximate: uses total age-cell frequency,1.1730778928585026
76,work_work,0.03147518302876578,N=25000,25000,4.371412992477417,0.03153379042414915,5.860739538337406e-05,udd1,25186,0.0695135434,0.0016025446626705602,Approximate: uses total age-cell frequency,0.03657145834906578
77,work_work,0.023127621330137807,N=25000,25000,4.371412992477417,0.024478703992701255,0.0013510826625634485,udd1,22442,0.0632012352,0.0016242585397078944,Approximate: uses total age-cell frequency,0.8318150279243268
78,work_work,0.019841021468360767,N=25000,25000,4.371412992477417,0.019208580125493126,0.0006324413428676415,udd1,19392,0.056398872,0.0016566018173123271,Approximate: uses total age-cell frequency,0.38177028194603524
79,work_work,0.015485996705107084,N=25000,25000,4.371412992477417,0.014868949532734965,0.0006170471723721191,udd1,16359,0.0523964833,0.0017421519259807428,Approximate: uses total age-cell frequency,0.35418677508550406
80,work_work,0.010225375626043406,N=25000,25000,4.371412992477417,0.012009455439930917,0.0017840798138875104,udd1,13610,0.0474093264,0.0018216124775568378,Approximate: uses total age-cell frequency,0.979395912065959
81,work_work,0.009636767976278725,N=25000,25000,4.371412992477417,0.009942923686855388,0.0003061557105766624,udd1,11239,0.0412920761,0.0018767770426771275,Approximate: uses total age-cell frequency,0.16312843966801022
82,work_work,0.009759581052130446,N=25000,25000,4.371412992477417,0.00966726127995968,9.231977217076526e-05,udd1,7491,0.0362027353,0.002158209692576769,Approximate: uses total age-cell frequency,0.04277609005663447
83,work_work,0.01342798494697229,N=25000,25000,4.371412992477417,0.012511734428760524,0.0009162505182117656,udd1,4499,0.0355386679,0.0027601646284504144,Approximate: uses total age-cell frequency,0.3319550249892733
84,work_work,0.05865973640245034,N=25000,25000,4.371412992477417,0.06095432434756538,0.0022945879451150425,udd1,1982,0.0344478217,0.004096537466321932,Approximate: uses total age-cell frequency,0.5601286364348166
30,nowork_nowork,0.13876,N=25000,25000,4.371412992477417,0.136219,0.0025409999999999877,udd1,2840,,,Approximate: uses total age-cell frequency,
31,nowork_nowork,0.16544,N=25000,25000,4.371412992477417,0.164972,0.0004679999999999962,udd1,5097,0.2378158845,0.0059633878968959365,Approximate: uses total age-cell frequency,0.078478879471114
32,nowork_nowork,0.15252610104404177,N=25000,25000,4.371412992477417,0.15418140070723393,0.0016552996631921668,udd1,7282,0.2383930719,0.004993291505791284,Approximate: uses total age-cell frequency,0.33150471212672616
33,nowork_nowork,0.14225138011040883,N=25000,25000,4.371412992477417,0.1443534877208423,0.0021021076104334735,udd1,9171,0.2363008063,0.004435937525928501,Approximate: uses total age-cell frequency,0.4738812479090255
34,nowork_nowork,0.1358162979557547,N=25000,25000,4.371412992477417,0.1374041601856529,0.001587862229898207,udd1,11180,0.2392418033,0.004034790150820682,Approximate: uses total age-cell frequency,0.39354270495957105
35,nowork_nowork,0.13055655583563397,N=25000,25000,4.371412992477417,0.13133856786684756,0.0007820120312135859,udd1,13112,0.2414330218,0.0037373247017370875,Approximate: uses total age-cell frequency,0.20924380235148182
36,nowork_nowork,0.12400928668641421,N=25000,25000,4.371412992477417,0.1259340951873895,0.0019248085009752752,udd1,17702,0.2296184898,0.00316115059146382,Approximate: uses total age-cell frequency,0.6088949087629396
37,nowork_nowork,0.11795795795795795,N=25000,25000,4.371412992477417,0.12142441682943018,0.0034664588714722333,udd1,22115,0.2094530321,0.0027362998878739083,Approximate: uses total age-cell frequency,1.266841725511912
38,nowork_nowork,0.11799575439580245,N=25000,25000,4.371412992477417,0.11708444626051459,0.0009113081352878638,udd1,26699,0.1965455063,0.0024320063456893955,Approximate: uses total age-cell frequency,0.3747145384316575
39,nowork_nowork,0.11432578641554798,N=25000,25000,4.371412992477417,0.11341244322514256,0.0009133431904054246,udd1,31731,0.1839339924,0.002174962449571994,Approximate: uses total age-cell frequency,0.4199351536322658
40,nowork_nowork,0.10873225884050998,N=25000,25000,4.371412992477417,0.10977182171654078,0.0010395628760307973,udd1,32214,0.1850505205,0.002163655792257215,Approximate: uses total age-cell frequency,0.4804659224221069
41,nowork_nowork,0.10405551767018333,N=25000,25000,4.371412992477417,0.10588142043442185,0.001825902764238524,udd1,32959,0.1879783461,0.0021520418080539284,Approximate: uses total age-cell frequency,0.8484513439307534
42,nowork_nowork,0.10435480634156132,N=25000,25000,4.371412992477417,0.1018465894827742,0.0025082168587871184,udd1,33929,0.188258815,0.002122271397809841,Approximate: uses total age-cell frequency,1.1818549038429151
43,nowork_nowork,0.10237865638058502,N=25000,25000,4.371412992477417,0.09839627875561845,0.003982377624966574,udd1,34810,0.1874690966,0.0020918607704401918,Approximate: uses total age-cell frequency,1.903748892488939
44,nowork_nowork,0.09712447214960788,N=25000,25000,4.371412992477417,0.09540445819174874,0.0017200139578591456,udd1,35491,0.1887659869,0.002077188114816216,Approximate: uses total age-cell frequency,0.8280492005469267
45,nowork_nowork,0.0965378421900161,N=25000,25000,4.371412992477417,0.09274101329002397,0.0037968288999921246,udd1,36530,0.1890359168,0.0020485574031201934,Approximate: uses total age-cell frequency,1.8534159180548753
46,nowork_nowork,0.09331291063726874,N=25000,25000,4.371412992477417,0.08997576620950021,0.003337144427768529,udd1,37648,0.1884593984,0.0020155476580170323,Approximate: uses total age-cell frequency,1.65570107682382
47,nowork_nowork,0.09014209591474245,N=25000,25000,4.371412992477417,0.08773913720116376,0.002402958713578693,udd1,38609,0.1894440401,0.001994287185095793,Approximate: uses total age-cell frequency,1.2049211024054542
48,nowork_nowork,0.08624246591966345,N=25000,25000,4.371412992477417,0.08454927974664576,0.0016931861730176828,udd1,39731,0.1923850175,0.001977529902021881,Approximate: uses total age-cell frequency,0.8562126778899893
49,nowork_nowork,0.08037307380373074,N=25000,25000,4.371412992477417,0.08255351526833722,0.0021804414646064835,udd1,40045,0.1996333639,0.0019975005227955175,Approximate: uses total age-cell frequency,1.091584928125545
50,nowork_nowork,0.08041773334958754,N=25000,25000,4.371412992477417,0.08148442647621063,0.0010666931266230806,udd1,40332,0.2031513618,0.002003424161403428,Approximate: uses total age-cell frequency,0.5324349916374406
51,nowork_nowork,0.07797286837495417,N=25000,25000,4.371412992477417,0.08113373945403105,0.0031608710790768796,udd1,40778,0.2109614298,0.002020401516996144,Approximate: uses total age-cell frequency,1.5644766906413445
52,nowork_nowork,0.08279890527347739,N=25000,25000,4.371412992477417,0.08312805426116407,0.00032914898768668377,udd1,41035,0.2166450012,0.002033651011381355,Approximate: uses total age-cell frequency,0.16185126447192613
53,nowork_nowork,0.08791478902089307,N=25000,25000,4.371412992477417,0.08616746542558922,0.0017473235953038568,udd1,41296,0.2208757757,0.0020413778776379094,Approximate: uses total age-cell frequency,0.8559530376246143
54,nowork_nowork,0.09185477570823568,N=25000,25000,4.371412992477417,0.09063161623567598,0.0012231594725597011,udd1,42101,0.2236663881,0.00203085235708332,Approximate: uses total age-cell frequency,0.602288722906664
55,nowork_nowork,0.09753076224295978,N=25000,25000,4.371412992477417,0.09667505640843221,0.0008557058345275703,udd1,42583,0.2249216964,0.0020233468516735018,Approximate: uses total age-cell frequency,0.42291603825603086
56,nowork_nowork,0.10541606142353185,N=25000,25000,4.371412992477417,0.10400651547008619,0.0014095459534456678,udd1,42538,0.2267522017,0.0020302362081057045,Approximate: uses total age-cell frequency,0.6942768274046464
57,nowork_nowork,0.11070787969799357,N=25000,25000,4.371412992477417,0.11327413669245034,0.00256625699445677,udd1,41686,0.233712867,0.00207272633816718,Approximate: uses total age-cell frequency,1.2381070029370096
58,nowork_nowork,0.12352669770563315,N=25000,25000,4.371412992477417,0.12539132936989275,0.0018646316642595973,udd1,40096,0.2394717317,0.002131249445124024,Approximate: uses total age-cell frequency,0.8749007154116062
59,nowork_nowork,0.13927682376271044,N=25000,25000,4.371412992477417,0.13984117269641747,0.0005643489337070207,udd1,38600,0.2504253674,0.0022052252053439635,Approximate: uses total age-cell frequency,0.25591442195537367
60,nowork_nowork,0.16191164590331222,N=25000,25000,4.371412992477417,0.15790902442218085,0.004002621481131369,udd1,36987,0.2606027326,0.0022824635438857183,Approximate: uses total age-cell frequency,1.7536409253298364
61,nowork_nowork,0.18495673777092436,N=25000,25000,4.371412992477417,0.17792859725370752,0.007028140517216841,udd1,35482,0.2778040541,0.0023778955105194003,Approximate: uses total age-cell frequency,2.9556136870293743
62,nowork_nowork,0.20747946389969738,N=25000,25000,4.371412992477417,0.20131107017699557,0.006168393722701809,udd1,34081,0.3056767023,0.0024954902311029063,Approximate: uses total age-cell frequency,2.4718164174001305
63,nowork_nowork,0.22913028292001397,N=25000,25000,4.371412992477417,0.22842554177215466,0.0007047411478593169,udd1,32751,0.3404534998,0.0026184201177384928,Approximate: uses total age-cell frequency,0.2691474691494487
64,nowork_nowork,0.2609270939002338,N=25000,25000,4.371412992477417,0.25820801894294143,0.0027190749572923445,udd1,31813,0.3903164316,0.0027350064183156012,Approximate: uses total age-cell frequency,0.9941749822170186
65,nowork_nowork,0.29028948659619075,N=25000,25000,4.371412992477417,0.292677393615238,0.0023879070190472307,udd1,31074,0.467988757,0.0028306067261004274,Approximate: uses total age-cell frequency,0.8436025382928839
66,nowork_nowork,0.3445878848063555,N=25000,25000,4.371412992477417,0.34161984324389805,0.0029680415624574463,udd1,30479,0.539813816,0.002854883751424113,Approximate: uses total age-cell frequency,1.0396365739855034
67,nowork_nowork,0.41995412844036695,N=25000,25000,4.371412992477417,0.417177618087508,0.002776510352858974,udd1,30295,0.6314256825,0.002771648662609021,Approximate: uses total age-cell frequency,1.0017540788324075
68,nowork_nowork,0.48772977512363536,N=25000,25000,4.371412992477417,0.4880513922629102,0.0003216171392748657,udd1,29842,0.7120360878,0.0026212356880075983,Approximate: uses total age-cell frequency,0.1226967650205186
69,nowork_nowork,0.5396357411194065,N=25000,25000,4.371412992477417,0.5390897886758996,0.0005459524435068586,udd1,29091,0.7710954538,0.002463212927763735,Approximate: uses total age-cell frequency,0.22164240750494507
70,nowork_nowork,0.5834425195321978,N=25000,25000,4.371412992477417,0.5839198099997454,0.0004772904675475198,udd1,28733,0.8070961957,0.002327783363356363,Approximate: uses total age-cell frequency,0.20504075897308954
71,nowork_nowork,0.6263131813676908,N=25000,25000,4.371412992477417,0.6260740902297753,0.0002390911379154259,udd1,28201,0.8336716624,0.0022174221883415916,Approximate: uses total age-cell frequency,0.10782391335871046
72,nowork_nowork,0.6667851881952558,N=25000,25000,4.371412992477417,0.666351731634716,0.0004334565605398355,udd1,27755,0.856346256,0.00210529306804352,Approximate: uses total age-cell frequency,0.20588894112621248
73,nowork_nowork,0.7058179543321864,N=25000,25000,4.371412992477417,0.7040263764698518,0.0017915778623346368,udd1,27615,0.8718269016,0.0020115973300965846,Approximate: uses total age-cell frequency,0.8906244980194998
74,nowork_nowork,0.7387140166801184,N=25000,25000,4.371412992477417,0.7385715936483026,0.00014242303181577487,udd1,27541,0.8887136743,0.001895012070113755,Approximate: uses total age-cell frequency,0.07515679401832275
75,nowork_nowork,0.7689225289403384,N=25000,25000,4.371412992477417,0.7703021557955667,0.0013796268552282998,udd1,27329,0.8978180839,0.001832185008002886,Approximate: uses total age-cell frequency,0.7529953848558762
76,nowork_nowork,0.7955842508791146,N=25000,25000,4.371412992477417,0.7994939145822345,0.003909663703119959,udd1,25186,0.9088815183,0.0018133317839947713,Approximate: uses total age-cell frequency,2.156066384336443
77,nowork_nowork,0.8241461953265429,N=25000,25000,4.371412992477417,0.8236762022520467,0.00046999307449613337,udd1,22442,0.9167267113,0.0018443444032827103,Approximate: uses total age-cell frequency,0.25482934405287994
78,nowork_nowork,0.848720035050385,N=25000,25000,4.371412992477417,0.8457002827284472,0.003019752321937741,udd1,19392,0.9263214736,0.00187603108541212,Approximate: uses total age-cell frequency,1.6096494058222772
79,nowork_nowork,0.8618780889621087,N=25000,25000,4.371412992477417,0.8631254343724154,0.0012473454103066883,udd1,16359,0.9325723199,0.00196056837544874,Approximate: uses total age-cell frequency,0.6362162248083761
80,nowork_nowork,0.8782693377851976,N=25000,25000,4.371412992477417,0.8769571626702023,0.001312175114995262,udd1,13610,0.9380829016,0.00206584077643286,Approximate: uses total age-cell frequency,0.6351772750177912
81,nowork_nowork,0.887991104521868,N=25000,25000,4.371412992477417,0.8864407596823901,0.001550344839477913,udd1,11239,0.9424001673,0.002197679983646345,Approximate: uses total age-cell frequency,0.7054461300164425
82,nowork_nowork,0.8832817583115131,N=25000,25000,4.371412992477417,0.8854969254061261,0.002215167094613002,udd1,7491,0.9497184232,0.0025248290421263082,Approximate: uses total age-cell frequency,0.8773533010169585
83,nowork_nowork,0.8727334929866576,N=25000,25000,4.371412992477417,0.8716194687805389,0.0011140242061187244,udd1,4499,0.9532856504,0.0031461446377548307,Approximate: uses total age-cell frequency,0.35409185984332897
84,nowork_nowork,0.1853536291071097,N=25000,25000,4.371412992477417,0.18495234420937404,0.00040128489773566534,udd1,1982,0.9549138804,0.004660705990802418,Approximate: uses total age-cell frequency,0.08609959489561742
30,prob_work,0.68114,N=50000,50000,5.633008241653442,0.683829,0.0026890000000000525,udd1,2840,0.7408450704,0.008222128593867357,Uses total age-cell frequency,0.327044264669577
31,prob_work,0.69532,N=50000,50000,5.633008241653442,0.696873,0.0015529999999999156,udd1,5097,0.7255248185,0.00625058060855109,Uses total age-cell frequency,0.2484569190061061
32,prob_work,0.7093141862837257,N=50000,50000,5.633008241653442,0.7108331199897595,0.0015189337060338426,udd1,7282,0.7283713266,0.005212413841895231,Uses total age-cell frequency,0.2914069665430784
33,prob_work,0.7214632877972679,N=50000,50000,5.633008241653442,0.7212743720402254,0.00018891575704249597,udd1,9171,0.7294733399,0.00463875463007704,Uses total age-cell frequency,0.04072553349073315
34,prob_work,0.7312555013203169,N=50000,50000,5.633008241653442,0.7294789014869237,0.0017765998333931776,udd1,11180,0.7228980322,0.004232894306220716,Uses total age-cell frequency,0.41971277921640127
35,prob_work,0.7361397330985775,N=50000,50000,5.633008241653442,0.7369026608878697,0.0007629277892922115,udd1,13112,0.7188834655,0.003925888602819013,Uses total age-cell frequency,0.19433251079625274
36,prob_work,0.7416584936250276,N=50000,50000,5.633008241653442,0.7436603621392094,0.002001868514181826,udd1,17702,0.7478815953,0.0032636796977581362,Uses total age-cell frequency,0.6133777513635714
37,prob_work,0.7488187715223833,N=50000,50000,5.633008241653442,0.7500132646840052,0.0011944931616219012,udd1,22115,0.7633280579,0.0028581533632124284,Uses total age-cell frequency,0.4179247961275765
